Provincia,Partido,Localidad,bw_hasta_10M,bw_10_a_100M,bw_desde_100M,GrandTotal
BUENOS AIRES,25 de Mayo,25 de Mayo,867.0,5469.0,0.0,6336.0
BUENOS AIRES,25 de Mayo,Agustín Mosconi,58.0,0.0,0.0,58.0
BUENOS AIRES,25 de Mayo,Del Valle,192.0,0.0,0.0,192.0
BUENOS AIRES,25 de Mayo,Ernestina,66.0,0.0,0.0,66.0
BUENOS AIRES,25 de Mayo,Gobernador Ugarte,180.0,1.0,0.0,181.0
BUENOS AIRES,25 de Mayo,Lucas Monteverde,6.0,0.0,0.0,6.0
BUENOS AIRES,25 de Mayo,Norberto de la Riestra,1106.0,176.0,0.0,1282.0
BUENOS AIRES,25 de Mayo,Pedernales,572.0,3.0,0.0,575.0
BUENOS AIRES,25 de Mayo,San Enrique,103.0,0.0,0.0,103.0
BUENOS AIRES,25 de Mayo,Valdés,166.0,0.0,0.0,166.0
BUENOS AIRES,9 de Julio,12 de Octubre,11.0,0.0,0.0,11.0
BUENOS AIRES,9 de Julio,9 de Julio,8402.0,5761.0,98.0,14261.0
BUENOS AIRES,9 de Julio,Alfredo Demarchi  (Est. Facundo Quiroga),510.0,0.0,0.0,510.0
BUENOS AIRES,9 de Julio,Dudignac,378.0,0.0,0.0,378.0
BUENOS AIRES,9 de Julio,Manuel B. Gonnet  (Est. French),203.0,0.0,0.0,203.0
BUENOS AIRES,9 de Julio,Patricios,57.0,19.0,0.0,76.0
BUENOS AIRES,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),95.0,35.0,0.0,130.0
BUENOS AIRES,Adolfo Alsina,Carhué,952.0,1532.0,0.0,2484.0
BUENOS AIRES,Adolfo Alsina,Colonia San Miguel Arcángel,198.0,0.0,0.0,198.0
BUENOS AIRES,Adolfo Alsina,Esteban Agustín Gascón,58.0,0.0,0.0,58.0
BUENOS AIRES,Adolfo Alsina,Maza,394.0,2.0,10.0,406.0
BUENOS AIRES,Adolfo Alsina,Rivera,1155.0,47.0,0.0,1202.0
BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),719.0,1091.0,0.0,1810.0
BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,689.0,0.0,0.0,689.0
BUENOS AIRES,Adolfo Gonzales Chaves,Juan E. Barra,45.0,0.0,0.0,45.0
BUENOS AIRES,Adolfo Gonzales Chaves,Vásquez,14.0,0.0,0.0,14.0
BUENOS AIRES,Alberti,Alberti   (Est. Andrés Vaccarezza),179.0,303.0,0.0,482.0
BUENOS AIRES,Alberti,Mechita,285.0,0.0,0.0,285.0
BUENOS AIRES,Almirante Brown,Adrogué,610.0,19085.0,1460.0,21155.0
BUENOS AIRES,Almirante Brown,Burzaco,1585.0,23123.0,3314.0,28022.0
BUENOS AIRES,Almirante Brown,Claypole,530.0,9588.0,1647.0,11765.0
BUENOS AIRES,Almirante Brown,Don Orione,413.0,3466.0,1306.0,5185.0
BUENOS AIRES,Almirante Brown,Glew,459.0,17515.0,1896.0,19870.0
BUENOS AIRES,Almirante Brown,Jose Mármol,496.0,6707.0,1589.0,8792.0
BUENOS AIRES,Almirante Brown,Longchamps,677.0,14386.0,1984.0,17047.0
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,195.0,3971.0,1208.0,5374.0
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,302.0,6514.0,698.0,7514.0
BUENOS AIRES,Almirante Brown,Rafael Calzada,1261.0,17446.0,2206.0,20913.0
BUENOS AIRES,Almirante Brown,San Francisco Solano,322.0,6287.0,1078.0,7687.0
BUENOS AIRES,Almirante Brown,San Jose,649.0,6552.0,2173.0,9374.0
BUENOS AIRES,AMBA,Otros,13.0,0.0,0.0,13.0
BUENOS AIRES,Arrecifes,Arrecifes,2405.0,5912.0,53.0,8370.0
BUENOS AIRES,Arrecifes,Todd,0.0,304.0,0.0,304.0
BUENOS AIRES,Arrecifes,Viña,110.0,0.0,0.0,110.0
BUENOS AIRES,Avellaneda,Avellaneda,1187.0,13583.0,1442.0,16212.0
BUENOS AIRES,Avellaneda,Crucesita,222.0,6430.0,1033.0,7685.0
BUENOS AIRES,Avellaneda,Dock Sud,360.0,2504.0,271.0,3135.0
BUENOS AIRES,Avellaneda,Gerli,460.0,8640.0,1294.0,10394.0
BUENOS AIRES,Avellaneda,Pineyro,351.0,6692.0,1275.0,8318.0
BUENOS AIRES,Avellaneda,Sarandí,937.0,20630.0,2108.0,23675.0
BUENOS AIRES,Avellaneda,Villa Domínico,731.0,13313.0,1930.0,15974.0
BUENOS AIRES,Avellaneda,Wilde,1131.0,23603.0,2884.0,27618.0
BUENOS AIRES,Ayacucho,Ayacucho,1007.0,1205.0,0.0,2212.0
BUENOS AIRES,Ayacucho,La Constancia,10.0,0.0,0.0,10.0
BUENOS AIRES,Ayacucho,Solanet,27.0,0.0,0.0,27.0
BUENOS AIRES,Ayacucho,Udaquiola,46.0,0.0,0.0,46.0
BUENOS AIRES,Azul,Azul,3019.0,13872.0,580.0,17471.0
BUENOS AIRES,Azul,Cacharí,520.0,1.0,0.0,521.0
BUENOS AIRES,Azul,Chillar,562.0,0.0,0.0,562.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6768.0,107673.0,6237.0,120678.0
BUENOS AIRES,Bahía Blanca,Cabildo,163.0,0.0,2.0,165.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),96.0,1707.0,72.0,1875.0
BUENOS AIRES,Bahía Blanca,Ingeniero White,0.0,1.0,4.0,5.0
BUENOS AIRES,Balcarce,Balcarce,1805.0,11522.0,161.0,13488.0
BUENOS AIRES,Balcarce,Los Pinos,34.0,0.0,5.0,39.0
BUENOS AIRES,Balcarce,Napaleofú,88.0,0.0,0.0,88.0
BUENOS AIRES,Balcarce,Ramos Otero,8.0,0.0,0.0,8.0
BUENOS AIRES,Balcarce,San Agustín,51.0,0.0,24.0,75.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,30.0,4.0,0.0,34.0
BUENOS AIRES,Baradero,Baradero,2587.0,6776.0,139.0,9502.0
BUENOS AIRES,Baradero,Irineo Portela,77.0,0.0,1.0,78.0
BUENOS AIRES,Baradero,Santa Coloma,53.0,0.0,0.0,53.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),258.0,19.0,0.0,277.0
BUENOS AIRES,Benito Juárez,Barker,99.0,0.0,1.0,100.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),547.0,947.0,4.0,1498.0
BUENOS AIRES,Benito Juárez,López,21.0,0.0,0.0,21.0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),118.0,0.0,0.0,118.0
BUENOS AIRES,Berazategui,Berazategui,1015.0,38255.0,4627.0,43897.0
BUENOS AIRES,Berazategui,Berazategui Oeste,94.0,14801.0,370.0,15265.0
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,49.0,2585.0,475.0,3109.0
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,2065.0,916.0,357.0,3338.0
BUENOS AIRES,Berazategui,Guillermo E. Hudson,328.0,13474.0,1973.0,15775.0
BUENOS AIRES,Berazategui,Juan María Gutierrez,285.0,4968.0,741.0,5994.0
BUENOS AIRES,Berazategui,Pereyra,6.0,525.0,24.0,555.0
BUENOS AIRES,Berazategui,Plátanos,62.0,3390.0,666.0,4118.0
BUENOS AIRES,Berazategui,Ranelagh,193.0,9355.0,827.0,10375.0
BUENOS AIRES,Berazategui,Villa España,86.0,2854.0,372.0,3312.0
BUENOS AIRES,Berisso,Barrio El Carmen (Este),40.0,172.0,170.0,382.0
BUENOS AIRES,Berisso,Berisso,3397.0,18799.0,1049.0,23245.0
BUENOS AIRES,Berisso,Villa Arguello,38.0,172.0,172.0,382.0
BUENOS AIRES,Berisso,Villa Nueva,38.0,172.0,172.0,382.0
BUENOS AIRES,Berisso,Villa Progreso,38.0,177.0,167.0,382.0
BUENOS AIRES,Bolívar,Hale,10.0,0.0,0.0,10.0
BUENOS AIRES,Bolívar,Otros,1.0,1.0,0.0,2.0
BUENOS AIRES,Bolívar,Paula,0.0,0.0,1.0,1.0
BUENOS AIRES,Bolívar,Pirovano,45.0,0.0,50.0,95.0
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),797.0,5469.0,99.0,6365.0
BUENOS AIRES,Bolívar,Urdampilleta,71.0,2.0,0.0,73.0
BUENOS AIRES,Bragado,Bragado,646.0,4415.0,114.0,5175.0
BUENOS AIRES,Bragado,Comodoro Py,220.0,2.0,1.0,223.0
BUENOS AIRES,Bragado,General O'Brien,435.0,0.0,0.0,435.0
BUENOS AIRES,Bragado,Irala,25.0,0.0,0.0,25.0
BUENOS AIRES,Bragado,Mechita (Est. Mecha),33.0,0.0,1.0,34.0
BUENOS AIRES,Bragado,Olascoaga,30.0,9.0,0.0,39.0
BUENOS AIRES,Bragado,Warnes,151.0,0.0,0.0,151.0
BUENOS AIRES,Brandsen,Coronel Brandsen,1764.0,2663.0,10.0,4437.0
BUENOS AIRES,Brandsen,Jeppener,669.0,2.0,7.0,678.0
BUENOS AIRES,Campana,Alto Los Cardales,35.0,17.0,63.0,115.0
BUENOS AIRES,Campana,Barrio Los Pioneros,40.0,0.0,0.0,40.0
BUENOS AIRES,Campana,Campana,2125.0,24479.0,1857.0,28461.0
BUENOS AIRES,Campana,Chacras Del Río Luján,41.0,0.0,0.0,41.0
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),3.0,36.0,11.0,50.0
BUENOS AIRES,Cañuelas,Alejandro Petión,198.0,767.0,113.0,1078.0
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,48.0,0.0,0.0,48.0
BUENOS AIRES,Cañuelas,Barrio El Taladro,5.0,0.0,0.0,5.0
BUENOS AIRES,Cañuelas,Cañuelas,1167.0,7804.0,175.0,9146.0
BUENOS AIRES,Cañuelas,Gobernador Udaondo,20.0,0.0,0.0,20.0
BUENOS AIRES,Cañuelas,Máximo Paz,375.0,1884.0,705.0,2964.0
BUENOS AIRES,Cañuelas,Santa Rosa,235.0,0.0,0.0,235.0
BUENOS AIRES,Cañuelas,Uribelarrea,427.0,56.0,0.0,483.0
BUENOS AIRES,Cañuelas,Vicente Casares,116.0,136.0,0.0,252.0
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,508.0,3738.0,34.0,4280.0
BUENOS AIRES,Capitán Sarmiento,La Luisa,44.0,0.0,0.0,44.0
BUENOS AIRES,Carlos Casares,Cadret,42.0,7.0,0.0,49.0
BUENOS AIRES,Carlos Casares,Carlos Casares,2624.0,2719.0,42.0,5385.0
BUENOS AIRES,Carlos Casares,La Sofía,1.0,0.0,0.0,1.0
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,39.0,8.0,0.0,47.0
BUENOS AIRES,Carlos Casares,Moctezuma,152.0,0.0,0.0,152.0
BUENOS AIRES,Carlos Casares,Santo Tomás,34.0,10.0,0.0,44.0
BUENOS AIRES,Carlos Casares,Smith,191.0,0.0,0.0,191.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,1739.0,8.0,1.0,1748.0
BUENOS AIRES,Carlos Tejedor,Colonia Seré,77.0,4.0,0.0,81.0
BUENOS AIRES,Carlos Tejedor,Curarú,16.0,0.0,0.0,16.0
BUENOS AIRES,Carlos Tejedor,Timote,61.0,0.0,0.0,61.0
BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),199.0,0.0,0.0,199.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,1067.0,1901.0,35.0,3003.0
BUENOS AIRES,Carmen de Areco,Pueblo Gouin,31.0,0.0,0.0,31.0
BUENOS AIRES,Carmen de Areco,Tres Sargentos,107.0,0.0,0.0,107.0
BUENOS AIRES,Castelli,Castelli,1272.0,1055.0,0.0,2327.0
BUENOS AIRES,Castelli,Centro Guerrero,35.0,14.0,0.0,49.0
BUENOS AIRES,Castelli,Cerro De La Gloria,0.0,7.0,0.0,7.0
BUENOS AIRES,Chacabuco,Castilla,274.0,0.0,0.0,274.0
BUENOS AIRES,Chacabuco,Chacabuco,671.0,10018.0,189.0,10878.0
BUENOS AIRES,Chacabuco,O'Higgins,161.0,0.0,0.0,161.0
BUENOS AIRES,Chacabuco,Rawson,501.0,31.0,0.0,532.0
BUENOS AIRES,Chascomús,Barrio San Cayetano,110.0,21.0,0.0,131.0
BUENOS AIRES,Chascomús,Chascomús,3321.0,8861.0,186.0,12368.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),1928.0,91.0,248.0,2267.0
BUENOS AIRES,Chivilcoy,Chivilcoy,4243.0,10342.0,307.0,14892.0
BUENOS AIRES,Chivilcoy,Gorostiaga,56.0,0.0,0.0,56.0
BUENOS AIRES,Chivilcoy,La Rica,76.0,12.0,39.0,127.0
BUENOS AIRES,Chivilcoy,Moquehuá,358.0,9.0,546.0,913.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,34.0,8.0,0.0,42.0
BUENOS AIRES,Chivilcoy,San Sebastián,46.0,6.0,0.0,52.0
BUENOS AIRES,Colón,Colón,2663.0,2397.0,2492.0,7552.0
BUENOS AIRES,Colón,Pearson,69.0,0.0,0.0,69.0
BUENOS AIRES,Colón,Sarasa,15.0,0.0,0.0,15.0
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,71.0,0.0,0.0,71.0
BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,1.0,0.0,0.0,1.0
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,62.0,0.0,0.0,62.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),720.0,20238.0,216.0,21174.0
BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),10.0,0.0,0.0,10.0
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,317.0,21.0,4.0,342.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,155.0,1276.0,23.0,1454.0
BUENOS AIRES,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),5.0,0.0,0.0,5.0
BUENOS AIRES,Coronel Dorrego,Oriente,593.0,39.0,2.0,634.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),2276.0,432.0,6.0,2714.0
BUENOS AIRES,Coronel Pringles,Indio Rico,3.0,24.0,0.0,27.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,2473.0,3111.0,56.0,5640.0
BUENOS AIRES,Coronel Suárez,Huanguelén,420.0,1491.0,0.0,1911.0
BUENOS AIRES,Coronel Suárez,Pasman,0.0,48.0,0.0,48.0
BUENOS AIRES,Coronel Suárez,San José,534.0,216.0,1.0,751.0
BUENOS AIRES,Coronel Suárez,Santa María,338.0,143.0,2.0,483.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,412.0,201.0,2.0,615.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,92.0,82.0,2.0,176.0
BUENOS AIRES,Daireaux,Daireaux,686.0,183.0,0.0,869.0
BUENOS AIRES,Daireaux,Salazar,79.0,0.0,0.0,79.0
BUENOS AIRES,Dolores,Dolores,6822.0,5215.0,98.0,12135.0
BUENOS AIRES,Dolores,Sevigne,1.0,0.0,0.0,1.0
BUENOS AIRES,Ensenada,Ensenada,3493.0,12628.0,1201.0,17322.0
BUENOS AIRES,Ensenada,Villa Catela,3.0,0.0,4.0,7.0
BUENOS AIRES,Escobar,Belen de Escobar,5093.0,22140.0,1911.0,29144.0
BUENOS AIRES,Escobar,El cazador,20.0,2941.0,260.0,3221.0
BUENOS AIRES,Escobar,Garín,1876.0,10946.0,4752.0,17574.0
BUENOS AIRES,Escobar,Ingeniero Maschwitz,1416.0,5969.0,1253.0,8638.0
BUENOS AIRES,Escobar,Loma Verde,1.0,829.0,169.0,999.0
BUENOS AIRES,Escobar,Maquinista F. Savio (este),577.0,3314.0,1063.0,4954.0
BUENOS AIRES,Escobar,Matheu,1310.0,2030.0,630.0,3970.0
BUENOS AIRES,Esteban Echeverría,9 De Abril,656.0,4495.0,1743.0,6894.0
BUENOS AIRES,Esteban Echeverría,Canning,25.0,3562.0,1075.0,4662.0
BUENOS AIRES,Esteban Echeverría,El Jagüel,333.0,4847.0,1624.0,6804.0
BUENOS AIRES,Esteban Echeverría,Luis Guillón,444.0,7502.0,1097.0,9043.0
BUENOS AIRES,Esteban Echeverría,Monte Grande,1458.0,46717.0,5222.0,53397.0
BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,2.0,0.0,0.0,2.0
BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,174.0,28.0,0.0,202.0
BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),123.0,320.0,1.0,444.0
BUENOS AIRES,Exaltación de la Cruz,Los Cardales,3672.0,3497.0,0.0,7169.0
BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,0.0,9.0,1.0,10.0
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,2514.0,425.0,4.0,2943.0
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,194.0,45.0,1.0,240.0
BUENOS AIRES,Ezeiza,Canning,150.0,2235.0,632.0,3017.0
BUENOS AIRES,Ezeiza,Carlos Spegazzini,821.0,4970.0,1611.0,7402.0
BUENOS AIRES,Ezeiza,José Maria Ezeiza,1171.0,14897.0,3538.0,19606.0
BUENOS AIRES,Ezeiza,La Unión,1075.0,6702.0,2209.0,9986.0
BUENOS AIRES,Ezeiza,Otros,4.0,5.0,0.0,9.0
BUENOS AIRES,Ezeiza,Tristán Suarez,1724.0,8265.0,2236.0,12225.0
BUENOS AIRES,Florencio Varela,Bosques,1025.0,8709.0,1574.0,11308.0
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,172.0,5655.0,623.0,6450.0
BUENOS AIRES,Florencio Varela,Florencio Varela,2806.0,35460.0,4974.0,43240.0
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,349.0,5811.0,1883.0,8043.0
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,2658.0,4758.0,1086.0,8502.0
BUENOS AIRES,Florencio Varela,La Capilla,0.0,2.0,0.0,2.0
BUENOS AIRES,Florencio Varela,la rotonda,357.0,0.0,0.0,357.0
BUENOS AIRES,Florencio Varela,Villa Brown,4.0,292.0,53.0,349.0
BUENOS AIRES,Florencio Varela,Villa San Luis,7.0,263.0,80.0,350.0
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,351.0,3035.0,970.0,4356.0
BUENOS AIRES,Florencio Varela,Villa Vatteone,222.0,5398.0,1167.0,6787.0
BUENOS AIRES,Florentino Ameghino,Blaquier,6.0,0.0,0.0,6.0
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,401.0,12.0,1.0,414.0
BUENOS AIRES,Florentino Ameghino,Porvenir,2.0,0.0,0.0,2.0
BUENOS AIRES,General Alvarado,Centinela Del Mar,1.0,0.0,0.0,1.0
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,960.0,2.0,0.0,962.0
BUENOS AIRES,General Alvarado,Mar del Sur,142.0,0.0,0.0,142.0
BUENOS AIRES,General Alvarado,Mechongué,3.0,0.0,256.0,259.0
BUENOS AIRES,General Alvarado,Miramar,4071.0,3362.0,71.0,7504.0
BUENOS AIRES,General Alvear,General Alvear,53.0,47.0,0.0,100.0
BUENOS AIRES,General Arenales,Arribeños,996.0,30.0,1.0,1027.0
BUENOS AIRES,General Arenales,Ascensión,2094.0,0.0,0.0,2094.0
BUENOS AIRES,General Arenales,Ferré,855.0,20.0,0.0,875.0
BUENOS AIRES,General Arenales,General Arenales,1467.0,29.0,0.0,1496.0
BUENOS AIRES,General Arenales,La Angelita,95.0,0.0,0.0,95.0
BUENOS AIRES,General Arenales,La Trinidad,109.0,1.0,0.0,110.0
BUENOS AIRES,General Belgrano,General Belgrano,1784.0,1226.0,9.0,3019.0
BUENOS AIRES,General Belgrano,Gorchs,28.0,0.0,0.0,28.0
BUENOS AIRES,General Guido,General Guido,233.0,297.0,0.0,530.0
BUENOS AIRES,General Guido,Labarden,72.0,0.0,0.0,72.0
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,809.0,4176.0,1.0,4986.0
BUENOS AIRES,General La Madrid,General La Madrid,2165.0,1781.0,0.0,3946.0
BUENOS AIRES,General La Madrid,Las Martinetas,14.0,2.0,0.0,16.0
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),2279.0,776.0,0.0,3055.0
BUENOS AIRES,General Las Heras,Lozano,1.0,0.0,0.0,1.0
BUENOS AIRES,General Las Heras,Villars,114.0,97.0,1.0,212.0
BUENOS AIRES,General Lavalle,Chacras de San Clemente,1.0,0.0,0.0,1.0
BUENOS AIRES,General Lavalle,General Lavalle,360.0,4.0,68.0,432.0
BUENOS AIRES,General Lavalle,Otros,0.0,1.0,0.0,1.0
BUENOS AIRES,General Lavalle,Pavón,3.0,192.0,31.0,226.0
BUENOS AIRES,General Paz,Loma Verde,184.0,0.0,0.0,184.0
BUENOS AIRES,General Paz,Ranchos,2076.0,1027.0,3.0,3106.0
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),143.0,0.0,0.0,143.0
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),249.0,4.0,0.0,253.0
BUENOS AIRES,General Pinto,General Pinto,1.0,0.0,0.0,1.0
BUENOS AIRES,General Pinto,Germania  (Est. Mayor José Orellano),1112.0,0.0,0.0,1112.0
BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),334.0,0.0,0.0,334.0
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,45.0,1.0,0.0,46.0
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,61.0,13.0,0.0,74.0
BUENOS AIRES,General Pueyrredón,Barrio El Casal,66.0,6.0,0.0,72.0
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,77.0,22.0,0.0,99.0
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,311.0,13.0,0.0,324.0
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,137.0,92.0,1.0,230.0
BUENOS AIRES,General Pueyrredón,Batán,1874.0,1144.0,0.0,3018.0
BUENOS AIRES,General Pueyrredón,Camet,1454.0,403.0,0.0,1857.0
BUENOS AIRES,General Pueyrredón,Chapadmalal,347.0,1791.0,1.0,2139.0
BUENOS AIRES,General Pueyrredón,El Marquesado,8.0,0.0,0.0,8.0
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,444.0,32.0,1.0,477.0
BUENOS AIRES,General Pueyrredón,Mar del Plata,8951.0,221368.0,12115.0,242434.0
BUENOS AIRES,General Pueyrredón,Otros,22.0,129.0,0.0,151.0
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,546.0,388.0,0.0,934.0
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,2.0,0.0,0.0,2.0
BUENOS AIRES,General Rodríguez,General Rodríguez,1419.0,12409.0,1532.0,15360.0
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,2.0,2493.0,15.0,2510.0
BUENOS AIRES,General San Martín,Billinghurst,49.0,3742.0,260.0,4051.0
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,3805.0,27791.0,3607.0,35203.0
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,5.0,7.0,0.0,12.0
BUENOS AIRES,General San Martín,Otros,11.0,0.0,0.0,11.0
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,4.0,60.0,26.0,90.0
BUENOS AIRES,General San Martín,Villa Ayacucho,10.0,538.0,58.0,606.0
BUENOS AIRES,General San Martín,Villa Ballester,2351.0,27482.0,2750.0,32583.0
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,25.0,1281.0,188.0,1494.0
BUENOS AIRES,General San Martín,Villa Chacabuco,33.0,492.0,215.0,740.0
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,70.0,2646.0,495.0,3211.0
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,25.0,1031.0,197.0,1253.0
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,118.0,4013.0,1115.0,5246.0
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,64.0,2789.0,468.0,3321.0
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,24.0,1322.0,219.0,1565.0
BUENOS AIRES,General San Martín,Villa Godoy Cruz,31.0,1496.0,275.0,1802.0
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,406.0,2863.0,394.0,3663.0
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,39.0,2474.0,422.0,2935.0
BUENOS AIRES,General San Martín,Villa José León Suarez,1894.0,5068.0,611.0,7573.0
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,53.0,3095.0,397.0,3545.0
BUENOS AIRES,General San Martín,Villa Libertad,49.0,2960.0,431.0,3440.0
BUENOS AIRES,General San Martín,Villa Lynch,253.0,1885.0,356.0,2494.0
BUENOS AIRES,General San Martín,Villa Maipu,658.0,3797.0,503.0,4958.0
BUENOS AIRES,General San Martín,Villa Marqués Alejandro  María De Aguado,31.0,1470.0,191.0,1692.0
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,12.0,458.0,62.0,532.0
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,5.0,464.0,75.0,544.0
BUENOS AIRES,General San Martín,Villa San Andrés,1484.0,6410.0,747.0,8641.0
BUENOS AIRES,General San Martín,Villa Yapeyú,12.0,635.0,102.0,749.0
BUENOS AIRES,General Viamonte,Baigorrita,623.0,0.0,0.0,623.0
BUENOS AIRES,General Viamonte,Los Toldos,4206.0,273.0,0.0,4479.0
BUENOS AIRES,General Viamonte,Zavalía,27.0,0.0,0.0,27.0
BUENOS AIRES,General Villegas,Banderaló,1.0,0.0,250.0,251.0
BUENOS AIRES,General Villegas,Cañada Seca,0.0,0.0,200.0,200.0
BUENOS AIRES,General Villegas,Coronel Charlone,378.0,0.0,0.0,378.0
BUENOS AIRES,General Villegas,Emilio V. Bunge,1.0,0.0,0.0,1.0
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),366.0,3237.0,196.0,3799.0
BUENOS AIRES,General Villegas,Pichincha,0.0,0.0,1.0,1.0
BUENOS AIRES,General Villegas,Piedritas,418.0,198.0,0.0,616.0
BUENOS AIRES,General Villegas,Santa Regina,75.0,0.0,0.0,75.0
BUENOS AIRES,Guaminí,Arroyo Venado,44.0,0.0,0.0,44.0
BUENOS AIRES,Guaminí,Casbas,125.0,0.0,0.0,125.0
BUENOS AIRES,Guaminí,Guaminí,419.0,1.0,0.0,420.0
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),445.0,0.0,0.0,445.0
BUENOS AIRES,Hipólito Yrigoyen,Henderson,870.0,52.0,0.0,922.0
BUENOS AIRES,Hurlingham,Hurlingham,906.0,28222.0,3532.0,32660.0
BUENOS AIRES,Hurlingham,Villa Santos Tesei,376.0,18668.0,1485.0,20529.0
BUENOS AIRES,Hurlingham,William C. Morris,344.0,30.0,3.0,377.0
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,1867.0,42087.0,6042.0,49996.0
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,31.0,1.0,0.0,32.0
BUENOS AIRES,Ituzaingó,Otros,2.0,2.0,0.0,4.0
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,543.0,9929.0,2048.0,12520.0
